Day,Start Time,End Time,Area,Floor,Prediction,Level,Predicted Max,Low Minutes,Medium Minutes,High Minutes,15min Predicted Counts
Friday,10:15,10:29,D,F1,Medium,Medium,46,0,15,0,"[38, 34, 34, 38, 39, 42, 46, 45, 45, 42, 42, 41, 41, 38, 37]"
Friday,10:15,10:29,DE Walkway,F1,Medium,Medium,46,0,15,0,"[42, 42, 44, 44, 39, 46, 46, 46, 44, 42, 40, 39, 44, 43, 43]"
Friday,10:15,10:29,E,F1,Medium,Medium,45,0,15,0,"[38, 36, 34, 36, 37, 39, 40, 43, 45, 44, 44, 41, 40, 43, 43]"
Friday,10:15,10:29,A Corridor,F2,Medium,Medium,44,0,15,0,"[44, 38, 39, 44, 35, 37, 42, 43, 44, 40, 39, 38, 39, 40, 40]"
Friday,10:15,10:29,"B (LT21,22)",F2,Medium,Medium,45,0,15,0,"[45, 37, 37, 35, 42, 43, 38, 36, 37, 35, 37, 40, 39, 40, 38]"
Friday,10:15,10:29,BC Walkway,F2,High,High,96,0,0,15,"[77, 86, 88, 96, 80, 82, 85, 93, 79, 80, 64, 66, 79, 81, 66]"
Friday,10:15,10:29,C,F2,Medium,Medium,45,0,15,0,"[40, 41, 41, 36, 38, 42, 42, 39, 44, 44, 44, 44, 45, 43, 42]"
Friday,10:15,10:29,CD Walkway,F2,Medium,Medium,44,0,15,0,"[40, 40, 42, 44, 44, 41, 40, 39, 37, 39, 41, 37, 42, 40, 43]"
Friday,10:15,10:29,D,F2,High,High,97,0,0,15,"[92, 88, 79, 91, 97, 78, 86, 84, 75, 77, 91, 92, 86, 80, 74]"
Friday,10:15,10:29,DE Walkway,F2,High,High,105,0,0,15,"[95, 94, 94, 81, 88, 84, 89, 105, 105, 88, 101, 73, 67, 80, 59]"
Friday,10:15,10:29,E,F2,Low,Low,20,15,0,0,"[20, 18, 14, 14, 13, 13, 12, 15, 16, 16, 11, 11, 16, 16, 17]"
Friday,10:15,10:29,Student Services,F2,High,High,104,0,0,15,"[81, 92, 89, 104, 104, 93, 101, 69, 71, 71, 67, 74, 73, 96, 94]"
Friday,10:15,10:29,Library,F2,Low,Low,23,15,0,0,"[9, 8, 9, 17, 19, 19, 19, 22, 23, 15, 14, 13, 16, 16, 18]"
Friday,10:30,10:44,Amphitheatre,F1,High,High,104,0,0,15,"[86, 95, 95, 87, 88, 92, 103, 104, 90, 83, 91, 89, 93, 94, 85]"
Friday,10:30,10:44,A Entrance,F1,Medium,Medium,43,0,15,0,"[41, 39, 38, 39, 41, 38, 42, 39, 43, 38, 43, 43, 39, 39, 40]"
Friday,10:30,10:44,A,F1,Medium,Medium,42,0,15,0,"[40, 39, 40, 42, 34, 36, 34, 35, 35, 37, 36, 38, 37, 39, 42]"
Friday,10:30,10:44,AB Walkway,F1,High,High,100,0,0,15,"[75, 73, 79, 78, 81, 88, 93, 95, 100, 77, 85, 86, 92, 89, 80]"
Friday,10:30,10:44,B,F1,High,High,95,0,0,15,"[76, 73, 71, 67, 67, 68, 70, 87, 95, 94, 87, 83, 82, 75, 74]"
Friday,10:30,10:44,BC Walkway,F1,High,High,99,0,0,15,"[73, 78, 74, 76, 87, 90, 83, 80, 78, 73, 73, 80, 80, 99, 99]"
Friday,10:30,10:44,C,F1,High,High,99,0,0,15,"[73, 77, 80, 80, 88, 72, 70, 84, 79, 91, 87, 84, 99, 97, 95]"
Friday,10:30,10:44,CD Walkway,F1,Medium,Medium,40,0,15,0,"[39, 39, 40, 39, 38, 35, 35, 39, 40, 39, 39, 38, 39, 37, 36]"
Friday,10:30,10:44,D,F1,Medium,Medium,44,0,15,0,"[40, 43, 44, 44, 41, 42, 42, 39, 35, 35, 41, 41, 41, 42, 40]"
Friday,10:30,10:44,DE Walkway,F1,Medium,Medium,45,0,15,0,"[43, 43, 45, 43, 35, 35, 36, 33, 37, 42, 43, 40, 37, 39, 40]"
Friday,10:30,10:44,E,F1,Medium,Medium,45,0,15,0,"[42, 45, 45, 42, 38, 43, 41, 41, 39, 37, 43, 45, 35, 34, 36]"
Friday,10:30,10:44,A Corridor,F2,Medium,Medium,42,0,15,0,"[42, 38, 38, 41, 37, 41, 39, 37, 36, 35, 36, 34, 34, 35, 38]"
Friday,10:30,10:44,"B (LT21,22)",F2,Medium,Medium,42,0,15,0,"[37, 36, 36, 35, 34, 38, 42, 41, 41, 38, 39, 39, 39, 42, 36]"
Friday,10:30,10:44,BC Walkway,F2,High,High,105,0,0,15,"[98, 93, 97, 95, 95, 100, 105, 94, 76, 83, 86, 96, 99, 105, 100]"
Friday,10:30,10:44,C,F2,Medium,Medium,45,0,15,0,"[34, 35, 35, 36, 36, 41, 40, 45, 40, 43, 45, 45, 44, 42, 44]"
Friday,10:30,10:44,CD Walkway,F2,Medium,Medium,45,0,15,0,"[40, 37, 36, 42, 41, 40, 42, 42, 41, 41, 41, 38, 45, 44, 42]"
Friday,10:30,10:44,D,F2,High,High,95,0,0,15,"[86, 75, 83, 84, 80, 87, 83, 83, 71, 79, 95, 90, 92, 75, 80]"
Friday,10:30,10:44,DE Walkway,F2,High,High,100,0,0,15,"[72, 79, 75, 86, 83, 85, 96, 95, 94, 93, 93, 94, 90, 94, 100]"
Friday,10:30,10:44,E,F2,Low,Low,16,15,0,0,"[8, 10, 9, 15, 16, 13, 14, 8, 8, 9, 10, 11, 12, 12, 16]"
Friday,10:30,10:44,Student Services,F2,High,High,98,0,0,15,"[84, 86, 81, 62, 77, 98, 93, 90, 93, 89, 90, 78, 76, 82, 88]"
Friday,10:30,10:44,Library,F2,Low,Low,18,15,0,0,"[18, 15, 14, 15, 13, 13, 11, 10, 17, 11, 17, 15, 10, 8, 9]"
Friday,10:45,10:59,Amphitheatre,F1,High,High,95,0,0,15,"[78, 88, 85, 77, 93, 95, 92, 75, 67, 75, 73, 84, 91, 80, 80]"
Friday,10:45,10:59,A Entrance,F1,Medium,Medium,42,0,15,0,"[39, 40, 40, 40, 39, 39, 41, 41, 41, 42, 41, 37, 35, 40, 42]"
Friday,10:45,10:59,A,F1,Medium,Medium,43,0,15,0,"[37, 39, 42, 43, 42, 41, 40, 42, 43, 43, 43, 38, 41, 41, 41]"
Friday,10:45,10:59,AB Walkway,F1,High,High,86,0,0,15,"[83, 78, 70, 72, 70, 68, 82, 86, 83, 69, 70, 71, 69, 71, 73]"
Friday,10:45,10:59,B,F1,High,High,96,0,0,15,"[77, 91, 95, 90, 90, 77, 80, 96, 92, 91, 70, 79, 81, 81, 85]"
Friday,10:45,10:59,BC Walkway,F1,High,High,101,0,0,15,"[74, 88, 87, 80, 77, 83, 101, 88, 72, 72, 68, 83, 79, 79, 80]"
Friday,10:45,10:59,C,F1,High,High,97,0,0,15,"[96, 97, 82, 72, 72, 81, 79, 94, 93, 85, 79, 83, 83, 91, 86]"
Friday,10:45,10:59,CD Walkway,F1,Medium,Medium,44,0,15,0,"[39, 40, 40, 40, 38, 41, 43, 44, 39, 36, 38, 44, 43, 44, 43]"
Friday,10:45,10:59,D,F1,Medium,Medium,44,0,15,0,"[39, 39, 39, 37, 34, 41, 44, 42, 41, 37, 37, 38, 35, 39, 37]"
Friday,10:45,10:59,DE Walkway,F1,Medium,Medium,41,0,15,0,"[38, 38, 39, 39, 37, 37, 39, 41, 40, 38, 37, 40, 37, 37, 39]"
Friday,10:45,10:59,E,F1,Medium,Medium,43,0,15,0,"[39, 37, 42, 41, 36, 37, 42, 42, 40, 37, 39, 40, 43, 40, 43]"
Friday,10:45,10:59,A Corridor,F2,Medium,Medium,44,0,15,0,"[38, 38, 40, 41, 40, 40, 37, 38, 40, 42, 41, 36, 36, 43, 44]"
Friday,10:45,10:59,"B (LT21,22)",F2,Medium,Medium,42,0,15,0,"[40, 38, 36, 35, 41, 40, 41, 41, 40, 38, 41, 42, 36, 36, 37]"
Friday,10:45,10:59,BC Walkway,F2,High,High,92,0,0,15,"[86, 88, 92, 85, 86, 84, 87, 90, 82, 77, 78, 72, 75, 68, 82]"
Friday,10:45,10:59,C,F2,Medium,Medium,43,0,15,0,"[40, 37, 38, 37, 43, 43, 42, 43, 41, 40, 42, 37, 36, 38, 42]"
Friday,10:45,10:59,CD Walkway,F2,Medium,Medium,43,0,15,0,"[36, 36, 34, 33, 42, 43, 39, 39, 37, 38, 40, 36, 38, 37, 36]"
Friday,10:45,10:59,D,F2,High,High,96,0,0,15,"[74, 69, 67, 71, 64, 82, 80, 91, 87, 96, 90, 83, 95, 82, 94]"
Friday,10:45,10:59,DE Walkway,F2,High,High,98,0,0,15,"[73, 66, 84, 72, 76, 83, 85, 94, 98, 97, 95, 78, 89, 89, 92]"
Friday,10:45,10:59,E,F2,Low,Low,17,15,0,0,"[11, 17, 16, 14, 12, 14, 16, 13, 13, 15, 12, 17, 13, 13, 14]"
Friday,10:45,10:59,Student Services,F2,High,High,105,0,0,15,"[102, 97, 98, 90, 91, 92, 99, 105, 92, 88, 87, 89, 90, 80, 75]"
Friday,10:45,10:59,Library,F2,Low,Low,17,15,0,0,"[17, 16, 14, 12, 12, 13, 15, 14, 10, 8, 7, 7, 6, 7, 8]"
Friday,11:00,11:14,Amphitheatre,F1,High,High,102,0,0,15,"[77, 80, 68, 69, 79, 74, 67, 65, 68, 102, 100, 97, 93, 100, 86]"
Friday,11:00,11:14,A Entrance,F1,Medium,Medium,43,0,15,0,"[36, 38, 38, 42, 43, 40, 37, 37, 36, 37, 37, 38, 37, 37, 38]"
Friday,11:00,11:14,A,F1,Medium,Medium,44,0,15,0,"[39, 43, 41, 43, 41, 39, 38, 41, 41, 42, 44, 44, 36, 42, 43]"
Friday,11:00,11:14,AB Walkway,F1,High,High,99,0,0,15,"[71, 73, 75, 75, 69, 91, 91, 89, 83, 82, 90, 98, 99, 90, 87]"
Friday,11:00,11:14,B,F1,High,High,97,0,0,15,"[79, 84, 79, 81, 83, 93, 97, 84, 88, 82, 78, 84, 88, 93, 90]"
Friday,11:00,11:14,BC Walkway,F1,High,High,102,0,0,15,"[77, 69, 65, 76, 96, 102, 90, 74, 79, 81, 81, 75, 69, 72, 79]"
Friday,11:00,11:14,C,F1,High,High,107,0,0,15,"[96, 73, 71, 80, 72, 66, 68, 95, 107, 105, 92, 73, 84, 90, 75]"
Friday,11:00,11:14,CD Walkway,F1,Medium,Medium,46,0,15,0,"[42, 41, 41, 42, 44, 44, 45, 46, 46, 42, 40, 40, 40, 40, 39]"
Friday,11:00,11:14,D,F1,Medium,Medium,46,0,15,0,"[37, 38, 38, 36, 37, 37, 39, 40, 40, 44, 45, 41, 42, 44, 46]"
Friday,11:00,11:14,DE Walkway,F1,Medium,Medium,47,0,15,0,"[40, 42, 44, 45, 46, 47, 43, 37, 37, 41, 38, 40, 43, 47, 46]"
Friday,11:00,11:14,E,F1,Medium,Medium,43,0,15,0,"[43, 41, 42, 40, 37, 40, 42, 42, 42, 40, 36, 36, 37, 40, 40]"
Friday,11:00,11:14,A Corridor,F2,Medium,Medium,46,0,15,0,"[43, 39, 36, 38, 39, 39, 42, 42, 45, 46, 43, 41, 38, 39, 35]"
Friday,11:00,11:14,"B (LT21,22)",F2,Medium,Medium,45,0,15,0,"[38, 42, 41, 37, 38, 42, 43, 44, 44, 44, 45, 43, 44, 39, 41]"
Friday,11:00,11:14,BC Walkway,F2,High,High,102,0,0,15,"[94, 78, 84, 80, 75, 88, 95, 102, 100, 85, 85, 91, 95, 98, 94]"
Friday,11:00,11:14,C,F2,Medium,Medium,46,0,15,0,"[44, 44, 44, 37, 38, 43, 44, 46, 41, 39, 35, 36, 38, 36, 40]"
Friday,11:00,11:14,CD Walkway,F2,Medium,Medium,44,0,15,0,"[42, 44, 43, 43, 38, 37, 37, 37, 38, 41, 37, 38, 41, 40, 44]"
Friday,11:00,11:14,D,F2,High,High,93,0,0,15,"[85, 92, 88, 90, 93, 82, 82, 86, 80, 81, 87, 79, 89, 90, 92]"
Friday,11:00,11:14,DE Walkway,F2,High,High,97,0,0,15,"[69, 67, 74, 74, 65, 67, 67, 92, 97, 97, 90, 84, 86, 73, 71]"
Friday,11:00,11:14,E,F2,Low,Low,21,15,0,0,"[15, 14, 16, 19, 21, 21, 15, 12, 12, 10, 11, 14, 16, 16, 19]"
Friday,11:00,11:14,Student Services,F2,High,High,106,0,0,15,"[93, 90, 93, 93, 94, 95, 96, 96, 82, 90, 103, 106, 103, 77, 68]"
Friday,11:00,11:14,Library,F2,Low,Low,20,15,0,0,"[20, 19, 11, 14, 14, 12, 16, 16, 16, 17, 15, 12, 15, 14, 13]"
Friday,11:15,11:29,Amphitheatre,F1,High,High,100,0,0,15,"[85, 75, 82, 88, 90, 89, 87, 69, 78, 93, 86, 88, 99, 100, 96]"
Friday,11:15,11:29,A Entrance,F1,Medium,Medium,48,0,15,0,"[39, 38, 38, 42, 42, 41, 41, 36, 41, 40, 46, 46, 48, 43, 45]"
Friday,11:15,11:29,A,F1,Medium,Medium,44,0,15,0,"[38, 38, 37, 41, 40, 40, 41, 41, 41, 35, 33, 44, 42, 40, 39]"
Friday,11:15,11:29,AB Walkway,F1,High,High,102,0,0,15,"[90, 94, 98, 95, 91, 83, 81, 88, 94, 98, 99, 93, 99, 102, 102]"
Friday,11:15,11:29,B,F1,High,High,97,0,0,15,"[86, 86, 79, 82, 63, 71, 88, 95, 95, 97, 90, 94, 85, 92, 80]"
Friday,11:15,11:29,BC Walkway,F1,High,High,97,0,0,15,"[83, 86, 86, 84, 90, 87, 75, 86, 90, 86, 87, 88, 90, 86, 97]"
Friday,11:15,11:29,C,F1,High,High,104,0,0,15,"[76, 86, 83, 78, 84, 82, 96, 97, 104, 100, 96, 95, 83, 81, 79]"
Friday,11:15,11:29,CD Walkway,F1,Medium,Medium,42,0,15,0,"[39, 41, 41, 42, 40, 42, 38, 37, 41, 38, 38, 36, 39, 38, 37]"
Friday,11:15,11:29,D,F1,Medium,Medium,47,0,15,0,"[39, 35, 37, 38, 37, 37, 46, 47, 46, 44, 41, 38, 37, 42, 44]"
Friday,11:15,11:29,DE Walkway,F1,Medium,Medium,43,0,15,0,"[36, 36, 37, 38, 36, 38, 43, 38, 37, 36, 39, 39, 38, 38, 39]"
Friday,11:15,11:29,E,F1,Medium,Medium,43,0,15,0,"[39, 43, 42, 37, 43, 38, 39, 41, 41, 40, 38, 40, 40, 39, 36]"
Friday,11:15,11:29,A Corridor,F2,Medium,Medium,41,0,15,0,"[38, 37, 38, 38, 36, 36, 37, 38, 38, 38, 38, 41, 39, 39, 41]"
Friday,11:15,11:29,"B (LT21,22)",F2,Medium,Medium,42,0,15,0,"[38, 38, 37, 37, 36, 36, 37, 39, 42, 42, 38, 39, 41, 38, 37]"
Friday,11:15,11:29,BC Walkway,F2,High,High,104,0,0,15,"[90, 86, 96, 101, 104, 98, 87, 95, 84, 81, 78, 88, 104, 93, 86]"
Friday,11:15,11:29,C,F2,Medium,Medium,44,0,15,0,"[39, 37, 38, 38, 40, 41, 39, 40, 44, 44, 40, 40, 39, 38, 39]"
Friday,11:15,11:29,CD Walkway,F2,Medium,Medium,46,0,15,0,"[46, 46, 42, 39, 39, 40, 39, 42, 42, 43, 42, 38, 37, 39, 37]"
Friday,11:15,11:29,D,F2,High,High,100,0,0,15,"[69, 71, 100, 88, 85, 80, 74, 82, 89, 87, 87, 92, 92, 100, 91]"
Friday,11:15,11:29,DE Walkway,F2,High,High,106,0,0,15,"[100, 103, 96, 89, 83, 87, 105, 106, 103, 101, 96, 79, 83, 100, 99]"
Friday,11:15,11:29,E,F2,Low,Low,19,15,0,0,"[15, 15, 13, 10, 8, 9, 19, 17, 11, 12, 16, 18, 17, 11, 11]"
Friday,11:15,11:29,Student Services,F2,High,High,97,0,0,15,"[71, 72, 69, 69, 80, 81, 74, 66, 75, 97, 76, 86, 93, 91, 92]"
Friday,11:15,11:29,Library,F2,Low,Low,18,15,0,0,"[15, 18, 18, 17, 14, 11, 10, 13, 14, 12, 13, 16, 18, 16, 11]"
Friday,11:30,11:44,Amphitheatre,F1,High,High,88,0,0,15,"[85, 79, 68, 62, 74, 82, 77, 76, 84, 88, 78, 80, 79, 77, 81]"
Friday,11:30,11:44,A Entrance,F1,Medium,Medium,45,0,15,0,"[39, 39, 40, 44, 44, 44, 39, 39, 44, 44, 45, 43, 42, 43, 42]"
Friday,11:30,11:44,A,F1,Medium,Medium,44,0,15,0,"[36, 35, 37, 38, 40, 41, 41, 41, 40, 37, 38, 36, 39, 44, 40]"
Friday,11:30,11:44,AB Walkway,F1,High,High,102,0,0,15,"[85, 102, 100, 88, 83, 93, 94, 84, 75, 85, 74, 70, 92, 94, 87]"
Friday,11:30,11:44,B,F1,High,High,97,0,0,15,"[82, 95, 97, 91, 81, 90, 78, 80, 94, 86, 76, 76, 77, 71, 93]"
Friday,11:30,11:44,BC Walkway,F1,High,High,94,0,0,15,"[61, 62, 68, 69, 70, 70, 71, 72, 72, 75, 90, 83, 84, 94, 90]"
Friday,11:30,11:44,C,F1,High,High,100,0,0,15,"[78, 80, 69, 71, 76, 80, 78, 81, 94, 100, 99, 81, 90, 82, 83]"
Friday,11:30,11:44,CD Walkway,F1,Medium,Medium,43,0,15,0,"[34, 34, 35, 40, 40, 35, 35, 39, 35, 37, 37, 38, 43, 43, 41]"
Friday,11:30,11:44,D,F1,Medium,Medium,43,0,15,0,"[35, 35, 35, 34, 34, 38, 39, 39, 43, 42, 37, 39, 42, 41, 41]"
Friday,11:30,11:44,DE Walkway,F1,Medium,Medium,41,0,15,0,"[39, 39, 39, 41, 39, 40, 37, 38, 40, 40, 38, 41, 37, 35, 35]"
Friday,11:30,11:44,E,F1,Medium,Medium,44,0,15,0,"[38, 40, 41, 41, 41, 41, 40, 40, 39, 41, 44, 43, 44, 36, 35]"
Friday,11:30,11:44,A Corridor,F2,Medium,Medium,47,0,15,0,"[43, 44, 47, 45, 41, 40, 38, 37, 43, 43, 42, 43, 44, 41, 42]"
Friday,11:30,11:44,"B (LT21,22)",F2,Medium,Medium,44,0,15,0,"[42, 42, 41, 41, 36, 35, 35, 33, 44, 42, 41, 43, 43, 44, 44]"
Friday,11:30,11:44,BC Walkway,F2,High,High,106,0,0,15,"[93, 101, 106, 104, 101, 104, 99, 87, 92, 99, 103, 81, 90, 83, 85]"
Friday,11:30,11:44,C,F2,Medium,Medium,43,0,15,0,"[39, 38, 41, 40, 38, 38, 41, 39, 38, 43, 43, 40, 38, 38, 39]"
Friday,11:30,11:44,CD Walkway,F2,Medium,Medium,45,0,15,0,"[43, 40, 44, 45, 39, 37, 43, 41, 40, 41, 40, 38, 42, 43, 43]"
Friday,11:30,11:44,D,F2,High,High,101,0,0,15,"[79, 100, 101, 101, 95, 90, 85, 82, 85, 84, 86, 87, 84, 84, 79]"
Friday,11:30,11:44,DE Walkway,F2,High,High,95,0,0,15,"[65, 74, 73, 80, 85, 85, 90, 88, 85, 82, 81, 81, 86, 95, 89]"
Friday,11:30,11:44,E,F2,Low,Low,18,15,0,0,"[14, 16, 16, 17, 10, 12, 13, 10, 8, 8, 17, 18, 16, 16, 16]"
Friday,11:30,11:44,Student Services,F2,High,High,94,0,0,15,"[65, 71, 77, 68, 65, 73, 80, 94, 94, 90, 90, 88, 77, 83, 93]"
Friday,11:30,11:44,Library,F2,Low,Low,17,15,0,0,"[11, 11, 7, 10, 9, 17, 17, 14, 13, 10, 9, 10, 10, 13, 14]"
Friday,11:45,11:59,Amphitheatre,F1,High,High,89,0,0,15,"[89, 84, 80, 71, 65, 72, 78, 85, 84, 69, 64, 65, 62, 60, 60]"
Friday,11:45,11:59,A Entrance,F1,Medium,Medium,44,0,15,0,"[36, 39, 39, 40, 41, 43, 43, 42, 43, 41, 38, 36, 37, 44, 42]"
Friday,11:45,11:59,A,F1,Medium,Medium,47,0,15,0,"[47, 43, 45, 40, 43, 41, 41, 37, 38, 38, 37, 39, 44, 45, 38]"
Friday,11:45,11:59,AB Walkway,F1,High,High,88,0,0,15,"[69, 72, 70, 67, 80, 82, 82, 80, 74, 83, 80, 87, 88, 83, 88]"
Friday,11:45,11:59,B,F1,High,High,93,0,0,15,"[74, 66, 75, 83, 93, 93, 82, 79, 72, 71, 76, 80, 81, 82, 79]"
Friday,11:45,11:59,BC Walkway,F1,High,High,104,0,0,15,"[77, 85, 94, 89, 91, 87, 88, 82, 104, 101, 80, 83, 81, 83, 83]"
Friday,11:45,11:59,C,F1,High,High,104,0,0,15,"[81, 84, 84, 82, 78, 86, 86, 74, 95, 96, 84, 84, 104, 101, 103]"
Friday,11:45,11:59,CD Walkway,F1,Medium,Medium,41,0,15,0,"[40, 38, 39, 40, 38, 39, 38, 41, 39, 37, 37, 39, 33, 37, 34]"
Friday,11:45,11:59,D,F1,Medium,Medium,43,0,15,0,"[42, 43, 41, 36, 39, 43, 39, 39, 39, 40, 39, 41, 40, 39, 37]"
Friday,11:45,11:59,DE Walkway,F1,Medium,Medium,42,0,15,0,"[38, 38, 39, 38, 34, 36, 35, 35, 37, 42, 39, 38, 38, 38, 37]"
Friday,11:45,11:59,E,F1,Medium,Medium,45,0,15,0,"[38, 39, 40, 42, 45, 41, 37, 37, 39, 35, 37, 34, 34, 44, 40]"
Friday,11:45,11:59,A Corridor,F2,Medium,Medium,42,0,15,0,"[37, 35, 36, 40, 39, 38, 36, 36, 37, 35, 37, 40, 42, 39, 39]"
Friday,11:45,11:59,"B (LT21,22)",F2,Medium,Medium,45,0,15,0,"[44, 44, 42, 40, 41, 44, 45, 44, 43, 40, 42, 37, 37, 37, 34]"
Friday,11:45,11:59,BC Walkway,F2,High,High,102,0,0,15,"[74, 82, 79, 86, 95, 95, 101, 98, 101, 102, 102, 89, 89, 64, 75]"
Friday,11:45,11:59,C,F2,Medium,Medium,42,0,15,0,"[42, 41, 39, 41, 36, 34, 34, 38, 39, 41, 38, 41, 42, 42, 42]"
Friday,11:45,11:59,CD Walkway,F2,Medium,Medium,44,0,15,0,"[38, 37, 38, 40, 41, 44, 39, 41, 43, 39, 39, 42, 37, 39, 40]"
Friday,11:45,11:59,D,F2,High,High,96,0,0,15,"[96, 91, 95, 96, 82, 69, 78, 82, 86, 80, 78, 82, 75, 72, 77]"
Friday,11:45,11:59,DE Walkway,F2,High,High,100,0,0,15,"[97, 96, 100, 92, 87, 89, 87, 80, 83, 92, 80, 84, 88, 87, 84]"
Friday,11:45,11:59,E,F2,Low,Low,20,15,0,0,"[13, 9, 12, 15, 20, 19, 20, 16, 18, 15, 14, 13, 8, 10, 12]"
Friday,11:45,11:59,Student Services,F2,High,High,104,0,0,15,"[87, 89, 96, 98, 101, 104, 90, 84, 89, 96, 98, 100, 101, 84, 81]"
Friday,11:45,11:59,Library,F2,Low,Low,19,15,0,0,"[15, 13, 19, 17, 15, 14, 19, 19, 17, 16, 16, 10, 9, 8, 12]"
Friday,12:00,12:14,Amphitheatre,F1,High,High,97,0,0,15,"[97, 96, 97, 86, 84, 94, 84, 90, 85, 85, 85, 94, 90, 85, 84]"
Friday,12:00,12:14,A Entrance,F1,Medium,Medium,44,0,15,0,"[39, 43, 40, 40, 37, 38, 39, 38, 44, 43, 43, 41, 38, 36, 36]"
Friday,12:00,12:14,A,F1,Medium,Medium,44,0,15,0,"[39, 36, 41, 42, 44, 43, 38, 40, 42, 42, 37, 38, 35, 34, 34]"
Friday,12:00,12:14,AB Walkway,F1,High,High,99,0,0,15,"[99, 95, 85, 81, 75, 82, 88, 95, 95, 90, 82, 67, 83, 79, 78]"
Friday,12:00,12:14,B,F1,High,High,100,0,0,15,"[69, 68, 81, 83, 95, 98, 100, 98, 75, 75, 76, 81, 81, 91, 99]"
Friday,12:00,12:14,BC Walkway,F1,High,High,108,0,0,15,"[106, 90, 96, 90, 75, 75, 96, 97, 97, 102, 97, 99, 104, 105, 108]"
Friday,12:00,12:14,C,F1,High,High,94,0,0,15,"[86, 79, 82, 90, 92, 76, 84, 90, 91, 94, 90, 81, 77, 69, 71]"
Friday,12:00,12:14,CD Walkway,F1,Medium,Medium,45,0,15,0,"[41, 40, 40, 38, 38, 39, 39, 43, 41, 44, 45, 42, 40, 41, 39]"
Friday,12:00,12:14,D,F1,Medium,Medium,46,0,15,0,"[38, 37, 37, 38, 37, 39, 40, 39, 38, 39, 43, 42, 38, 41, 46]"
Friday,12:00,12:14,DE Walkway,F1,Medium,Medium,45,0,15,0,"[45, 42, 40, 41, 42, 40, 39, 38, 39, 38, 36, 38, 39, 42, 40]"
Friday,12:00,12:14,E,F1,Medium,Medium,44,0,15,0,"[40, 40, 41, 44, 38, 37, 37, 34, 35, 38, 42, 38, 43, 40, 40]"
Friday,12:00,12:14,A Corridor,F2,Medium,Medium,46,0,15,0,"[41, 38, 36, 37, 40, 39, 46, 42, 43, 39, 39, 42, 44, 44, 42]"
Friday,12:00,12:14,"B (LT21,22)",F2,Medium,Medium,43,0,15,0,"[42, 35, 36, 40, 40, 42, 40, 39, 40, 43, 41, 40, 39, 36, 36]"
Friday,12:00,12:14,BC Walkway,F2,High,High,100,0,0,15,"[73, 91, 100, 93, 87, 73, 82, 90, 77, 77, 72, 83, 77, 75, 66]"
Friday,12:00,12:14,C,F2,Medium,Medium,45,0,15,0,"[40, 37, 42, 41, 43, 38, 38, 39, 42, 41, 45, 38, 37, 41, 44]"
Friday,12:00,12:14,CD Walkway,F2,Medium,Medium,45,0,15,0,"[45, 45, 38, 38, 42, 44, 43, 39, 41, 38, 35, 42, 36, 40, 40]"
Friday,12:00,12:14,D,F2,High,High,89,0,0,15,"[89, 82, 79, 82, 73, 69, 68, 74, 76, 80, 84, 73, 66, 65, 69]"
Friday,12:00,12:14,DE Walkway,F2,High,High,92,0,0,15,"[75, 77, 91, 88, 91, 89, 92, 88, 89, 91, 67, 77, 73, 77, 83]"
Friday,12:00,12:14,E,F2,Low,Low,16,15,0,0,"[14, 14, 13, 12, 10, 10, 13, 11, 12, 12, 12, 14, 13, 16, 14]"
Friday,12:00,12:14,Student Services,F2,High,High,103,0,0,15,"[90, 103, 88, 79, 72, 73, 95, 88, 84, 96, 90, 95, 90, 84, 90]"
Friday,12:00,12:14,Library,F2,Low,Low,17,15,0,0,"[14, 14, 11, 12, 14, 12, 14, 11, 13, 14, 11, 17, 13, 10, 11]"
Friday,12:15,12:29,Amphitheatre,F1,High,High,101,0,0,15,"[76, 78, 87, 84, 77, 79, 76, 77, 91, 77, 95, 101, 92, 80, 87]"
Friday,12:15,12:29,A Entrance,F1,Medium,Medium,45,0,15,0,"[45, 44, 44, 39, 36, 36, 35, 37, 43, 44, 43, 37, 40, 41, 42]"
Friday,12:15,12:29,A,F1,Medium,Medium,43,0,15,0,"[42, 42, 41, 42, 36, 35, 37, 42, 43, 41, 40, 41, 42, 42, 43]"
Friday,12:15,12:29,AB Walkway,F1,High,High,97,0,0,15,"[77, 85, 97, 89, 90, 97, 85, 86, 82, 71, 80, 92, 78, 70, 82]"
Friday,12:15,12:29,B,F1,High,High,105,0,0,15,"[89, 93, 103, 89, 79, 96, 100, 85, 94, 93, 90, 76, 99, 105, 65]"
Friday,12:15,12:29,BC Walkway,F1,High,High,102,0,0,15,"[79, 85, 77, 82, 84, 94, 102, 101, 82, 72, 72, 81, 81, 76, 69]"
Friday,12:15,12:29,C,F1,High,High,108,0,0,15,"[107, 107, 102, 104, 105, 108, 106, 105, 95, 89, 86, 89, 92, 86, 88]"
Friday,12:15,12:29,CD Walkway,F1,Medium,Medium,45,0,15,0,"[45, 40, 39, 41, 43, 45, 39, 40, 37, 38, 41, 38, 41, 40, 41]"
Friday,12:15,12:29,D,F1,Medium,Medium,46,0,15,0,"[37, 40, 42, 44, 46, 42, 43, 39, 37, 36, 41, 40, 40, 42, 42]"
